track_id,track_name,artist_name,popularity,album,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,release_date,in_playlist
1LZkftfcdI5RvaEmBqQBXR,Wanna Play With Fire,['Caitlin Quisenberry'],6,Wanna Play With Fire,,0.644,0.766,9,-6.488,0,0.0346,0.0172,2.06e-06,0.268,0.44,120.045,audio_features,,,,211692,4,2024,1
5I09Hdc4dhnpdm9jxnkIwx,RING ON MY FINGER,"['Nonie', 'CORUZO']",11,RING ON MY FINGER,,0.694,0.72,9,-6.875,1,0.0756,0.000693,3.9e-05,0.137,0.705,129.988,audio_features,,,,148000,4,2024,1
3BBBK2wYC1TLOyBLnSfWTI,BADVILLAIN,['BADVILLAIN'],60,OVERSTEP,,0.661,0.898,1,-3.637,0,0.0582,0.0463,0.0,0.144,0.691,133.986,audio_features,,,,189283,4,2024,1
26qQf1Wmyy3ZZkagqCu5kp,Lemonade,['Tay-K'],64,#SantanaWorld (+),spotify:track:26qQf1Wmyy3ZZkagqCu5kp,0.744,0.385,6,-8.129,0,0.602,0.104,2.43e-05,0.124,0.228,160.033,audio_features,26qQf1Wmyy3ZZkagqCu5kp,https://api.spotify.com/v1/tracks/26qQf1Wmyy3ZZkagqCu5kp,https://api.spotify.com/v1/audio-analysis/26qQf1Wmyy3ZZkagqCu5kp,132000,4,2017,0
4aGN4nhkTtJZsE5hJpS2vd,Laughing at the world,['Gerina'],11,Laughing at the world,,0.636,0.721,11,-9.777,1,0.0278,0.00105,6.31e-06,0.0815,0.677,100.958,audio_features,,,,210364,4,2024,1
4hEAatGEEvjc6BSRneatOw,What's It Gonna Take?,"['problem solved', 'Lost Boy']",33,What's It Gonna Take?,,0.535,0.435,2,-9.392,1,0.273,0.00663,0.0,0.0582,0.698,205.14,audio_features,,,,121142,4,2024,1
3y9AFxcdgYzeNI5qNqibGR,typical,['earth2zoe'],30,typical,,0.707,0.689,6,-4.783,0,0.0338,0.218,0.0,0.209,0.634,106.013,audio_features,,,,128347,4,2024,1
6cHyxdymtKAQGmhDba4CV4,I Can't Breathe,['Mia Bel'],22,I Can't Breathe,,0.729,0.633,10,-5.975,0,0.0449,0.59,0.0,0.179,0.463,118.078,audio_features,,,,162564,4,2024,1
4ZtFanR9U6ndgddUvNcjcG,good 4 u,['Olivia Rodrigo'],82,SOUR,,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,audio_features,,,,178146,4,2021,1
4iD0Ohz6dx6ii0zTglaBMn,BUIO DAVANTI,['Lazza'],72,LOCURA,spotify:track:4iD0Ohz6dx6ii0zTglaBMn,0.699,0.752,6,-5.777,0,0.0538,0.0406,0.0,0.13,0.331,125.969,audio_features,4iD0Ohz6dx6ii0zTglaBMn,https://api.spotify.com/v1/tracks/4iD0Ohz6dx6ii0zTglaBMn,https://api.spotify.com/v1/audio-analysis/4iD0Ohz6dx6ii0zTglaBMn,189643,4,2024,0
6yMyK59cVu6drbDjHa8Phd,Never Friends,['Micha'],12,Never Friends,,0.731,0.696,7,-5.762,0,0.0374,0.141,0.000216,0.0655,0.518,127.992,audio_features,,,,136679,4,2024,1
5ajjAnNRh8bxFvaVHzpPjh,Reckless,['Madison Beer'],70,Reckless,,0.386,0.426,3,-6.642,1,0.0363,0.807,0.0,0.14,0.261,180.104,audio_features,,,,203384,3,2021,1
0vXV44S56QInWOI195VwvF,Drvr,['Angel + Dren'],5,Drvr,,0.667,0.6,9,-9.304,1,0.044,0.11,0.788,0.191,0.415,149.913,audio_features,,,,174343,4,2024,1
0KoBrntyQ2x6Y1eZwgGe5P,"Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)","['Don Toliver', '21 Savage', '2 Chainz']",61,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),spotify:track:0KoBrntyQ2x6Y1eZwgGe5P,0.699,0.585,2,-6.929,1,0.0587,0.0198,0.0,0.161,0.285,109.066,audio_features,0KoBrntyQ2x6Y1eZwgGe5P,https://api.spotify.com/v1/tracks/0KoBrntyQ2x6Y1eZwgGe5P,https://api.spotify.com/v1/audio-analysis/0KoBrntyQ2x6Y1eZwgGe5P,234693,4,2023,0
6zFHcvwpV84qvqIvcok3sr,Christmas Island,['Ella Fitzgerald'],16,Ella & Louis Wish You A Swinging Holiday,spotify:track:6zFHcvwpV84qvqIvcok3sr,0.527,0.343,2,-9.39,0,0.0447,0.838,0.0,0.619,0.611,112.872,audio_features,6zFHcvwpV84qvqIvcok3sr,https://api.spotify.com/v1/tracks/6zFHcvwpV84qvqIvcok3sr,https://api.spotify.com/v1/audio-analysis/6zFHcvwpV84qvqIvcok3sr,137880,4,2024,0
1k7xvKRQc8XKVQ4wAs3I5z,3AM in London,['Lavaud'],34,3AM in London,,0.745,0.757,5,-6.364,0,0.0474,0.0468,4.38e-06,0.11,0.243,114.989,audio_features,,,,197194,4,2024,1
4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),"['Marshmello', 'Jonas Brothers']",77,Leave Before You Love Me,,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,audio_features,,,,154983,4,2021,1
11ioilOamItiIR5lkXuNhT,I might,['Shelby Jean'],2,I might,,0.44,0.747,4,-6.007,1,0.0366,0.055,1.21e-05,0.0781,0.4,85.033,audio_features,,,,184004,4,2024,1
4goD7afmHrKjGNLmNh3MVE,Knocking At My Door,['ThxSoMch'],56,Knocking At My Door,spotify:track:4goD7afmHrKjGNLmNh3MVE,0.465,0.986,1,-7.112,1,0.153,0.0377,0.329,0.0915,0.589,171.046,audio_features,4goD7afmHrKjGNLmNh3MVE,https://api.spotify.com/v1/tracks/4goD7afmHrKjGNLmNh3MVE,https://api.spotify.com/v1/audio-analysis/4goD7afmHrKjGNLmNh3MVE,190433,4,2024,0
27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),"['Lil Nas X', 'Jack Harlow']",73,INDUSTRY BABY (feat. Jack Harlow),,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,audio_features,,,,212000,4,2021,1
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),"['Doja Cat', 'SZA']",71,Kiss Me More (feat. SZA),,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,audio_features,,,,208866,4,2021,1
1yvMUkIOTeUNtNWlWRgANS,Unstoppable,['Sia'],77,This Is Acting (Deluxe Version),,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,,,,217746,4,2016,1
5ojJNnX5ND2gMGojPd3NiO,In Those Jeans,['Ginuwine'],58,The Senior,spotify:track:5ojJNnX5ND2gMGojPd3NiO,0.691,0.541,1,-5.873,1,0.0776,0.508,0.0,0.0753,0.319,127.683,audio_features,5ojJNnX5ND2gMGojPd3NiO,https://api.spotify.com/v1/tracks/5ojJNnX5ND2gMGojPd3NiO,https://api.spotify.com/v1/audio-analysis/5ojJNnX5ND2gMGojPd3NiO,243307,4,2003,0
68jHdb75yxoGF3MG0P36QF,Kid Ego,['Extreme'],37,Extreme,spotify:track:68jHdb75yxoGF3MG0P36QF,0.53,0.732,1,-12.209,1,0.0289,0.00159,0.0,0.336,0.622,86.915,audio_features,68jHdb75yxoGF3MG0P36QF,https://api.spotify.com/v1/tracks/68jHdb75yxoGF3MG0P36QF,https://api.spotify.com/v1/audio-analysis/68jHdb75yxoGF3MG0P36QF,244973,4,1989,0
54p43XMuK5SDFS7N3yqZsm,Lonely Love (feat. LiL Lotus),"['Ocean Sleeper', 'LiL Lotus']",42,Lonely Love (feat. LiL Lotus),,0.46,0.781,8,-5.922,1,0.0505,0.00254,0.0,0.0968,0.549,155.954,audio_features,,,,180096,4,2024,1
5JyoezUiIiO8O4Dj5Vhrl4,Right Where We Left Off,['Kaleb Sanders'],36,Right Where We Left Off,,0.641,0.659,1,-7.204,1,0.0344,0.413,0.0,0.13,0.149,119.943,audio_features,,,,215525,4,2024,1
02VBYrHfVwfEWXk5DXyf0T,Leave The Door Open,"['Bruno Mars', 'Anderson .Paak', 'Silk Sonic']",78,An Evening With Silk Sonic,,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,audio_features,,,,242096,4,2021,1
1EXDjOpV3Lbiv8CzJ7caHs,Take Me Away,['ACRAZE'],57,Take Me Away,spotify:track:1EXDjOpV3Lbiv8CzJ7caHs,0.728,0.983,11,-4.098,0,0.077,0.000194,0.866,0.268,0.744,126.039,audio_features,1EXDjOpV3Lbiv8CzJ7caHs,https://api.spotify.com/v1/tracks/1EXDjOpV3Lbiv8CzJ7caHs,https://api.spotify.com/v1/audio-analysis/1EXDjOpV3Lbiv8CzJ7caHs,179529,4,2023,0
4GjfVYoUJ0OCmDiL869kUJ,"Album for the Young, Op. 39: No. 3. Mamma (Maman)","['Pyotr Ilyich Tchaikovsky', 'Carol Rosenberger']",65,"Piano Recital: Rosenberger, Carol - Kabalevsky, D. / Tchaikovsky, P. (Perchance To Dream - A Lullaby Album for Children and Adults)",spotify:track:4GjfVYoUJ0OCmDiL869kUJ,0.418,0.00869,7,-37.257,1,0.0455,0.996,0.962,0.105,0.42,87.273,audio_features,4GjfVYoUJ0OCmDiL869kUJ,https://api.spotify.com/v1/tracks/4GjfVYoUJ0OCmDiL869kUJ,https://api.spotify.com/v1/audio-analysis/4GjfVYoUJ0OCmDiL869kUJ,93507,4,1993,0
57OCFQxUdh24TWJ3A2m7zj,Who I want to be,['Yasmin Sydney'],27,Who I want to be,,0.564,0.394,7,-9.888,1,0.0254,0.00148,0.302,0.213,0.409,76.015,audio_features,,,,169539,4,2024,1
7gfUSxyZlo0Vr2v75ZNqcz,Cartier Cowgirl,['Bella Hudson'],21,Cartier Cowgirl,,0.602,0.656,4,-5.972,1,0.0421,0.0149,0.0,0.28,0.3,127.026,audio_features,,,,177506,4,2024,1
7sPA172rB0ncxgyvMnFyv3,GONE,['Other Gods'],16,GONE,,0.732,0.565,0,-6.658,0,0.0333,0.206,0.0,0.117,0.239,109.959,audio_features,,,,170181,4,2024,1
1jWFomcqHYUCtZ0VTiOlOR,Inhale / Exhale,['Alyxandra'],13,Turkoise,,0.512,0.709,5,-4.379,1,0.0489,0.406,1.88e-06,0.165,0.507,202.103,audio_features,,,,207278,4,2024,1
5qt4b7Tfhugm95V2FNiNpT,"Ghagra (From ""Yeh Jawaani Hai Deewani"")","['Rekha Bhardwaj', 'Vishal Dadlani']",24,Best Of 2013 - Dance Song,spotify:track:5qt4b7Tfhugm95V2FNiNpT,0.706,0.92,8,-5.208,1,0.172,0.222,0.0,0.319,0.696,101.94,audio_features,5qt4b7Tfhugm95V2FNiNpT,https://api.spotify.com/v1/tracks/5qt4b7Tfhugm95V2FNiNpT,https://api.spotify.com/v1/audio-analysis/5qt4b7Tfhugm95V2FNiNpT,304307,4,2013,0
4CiIAIBnSkXfeKU4cxs6r4,Like the boys,['Cate Tomlinson'],39,Like the boys,,0.534,0.71,0,-6.734,0,0.0956,0.291,1.09e-05,0.605,0.542,104.827,audio_features,,,,196619,4,2024,1
6NP8HBlNKQzsq8K9O5dK0f,Waste My Mind,['ThxSoMch'],50,Waste My Mind,spotify:track:6NP8HBlNKQzsq8K9O5dK0f,0.42,0.6,0,-9.03,1,0.0319,0.000134,0.54,0.391,0.139,144.874,audio_features,6NP8HBlNKQzsq8K9O5dK0f,https://api.spotify.com/v1/tracks/6NP8HBlNKQzsq8K9O5dK0f,https://api.spotify.com/v1/audio-analysis/6NP8HBlNKQzsq8K9O5dK0f,162207,4,2023,0
5UKGE3tI0s5Lq0Puf6Fn0S,Whatta Man (feat. En Vogue) - EP Version,"['Salt-N-Pepa', 'En Vogue']",44,Runaway Love,spotify:track:5UKGE3tI0s5Lq0Puf6Fn0S,0.734,0.671,5,-8.538,1,0.118,0.0924,9.29e-05,0.122,0.945,173.184,audio_features,5UKGE3tI0s5Lq0Puf6Fn0S,https://api.spotify.com/v1/tracks/5UKGE3tI0s5Lq0Puf6Fn0S,https://api.spotify.com/v1/audio-analysis/5UKGE3tI0s5Lq0Puf6Fn0S,296213,4,1993,0
3TcL0dyCMyr0kyTTc4NLgI,Who Says,['Selena Gomez & The Scene'],71,When The Sun Goes Down,spotify:track:3TcL0dyCMyr0kyTTc4NLgI,0.682,0.927,4,-2.915,1,0.0479,0.0843,0.0,0.149,0.744,101.019,audio_features,3TcL0dyCMyr0kyTTc4NLgI,https://api.spotify.com/v1/tracks/3TcL0dyCMyr0kyTTc4NLgI,https://api.spotify.com/v1/audio-analysis/3TcL0dyCMyr0kyTTc4NLgI,195613,4,2011,0
0c1ctKLU6NrzBXYJBz8z4p,EBRIO,"['Amenazzy', 'NTG']",58,EBRIO,spotify:track:0c1ctKLU6NrzBXYJBz8z4p,0.749,0.648,8,-5.766,0,0.0972,0.119,0.0,0.159,0.503,163.926,audio_features,0c1ctKLU6NrzBXYJBz8z4p,https://api.spotify.com/v1/tracks/0c1ctKLU6NrzBXYJBz8z4p,https://api.spotify.com/v1/audio-analysis/0c1ctKLU6NrzBXYJBz8z4p,159219,4,2024,0
04bQwUsZXNj8iFPg67orvF,Tsunami - Radio Edit,"['DVBBS', 'Borgeous']",52,Tsunami (Radio Edit),spotify:track:04bQwUsZXNj8iFPg67orvF,0.651,0.922,11,-3.667,0,0.0532,0.00951,0.741,0.233,0.35,128.084,audio_features,04bQwUsZXNj8iFPg67orvF,https://api.spotify.com/v1/tracks/04bQwUsZXNj8iFPg67orvF,https://api.spotify.com/v1/audio-analysis/04bQwUsZXNj8iFPg67orvF,186352,4,2013,0
1yE6KYzKyJ6aBqFl7GskT3,California Boy,['Laine Kowalski'],23,California Boy,,0.686,0.748,0,-5.799,1,0.0502,0.227,0.0076,0.112,0.737,114.971,audio_features,,,,286040,4,2024,1
67HxeUADW4H3ERfaPW59ma,Love Me Two Times,['The Doors'],62,Strange Days,spotify:track:67HxeUADW4H3ERfaPW59ma,0.684,0.698,9,-6.219,1,0.041,0.332,5.16e-06,0.122,0.839,132.846,audio_features,67HxeUADW4H3ERfaPW59ma,https://api.spotify.com/v1/tracks/67HxeUADW4H3ERfaPW59ma,https://api.spotify.com/v1/audio-analysis/67HxeUADW4H3ERfaPW59ma,195107,4,1967,0
3uQxelXb6c2IMuH5tsFNs2,Sundan Mo Ko,"['Lola Amour', 'Al James']",48,Sundan Mo Ko,spotify:track:3uQxelXb6c2IMuH5tsFNs2,0.701,0.679,7,-7.066,0,0.0443,0.599,4.7e-05,0.204,0.468,110.045,audio_features,3uQxelXb6c2IMuH5tsFNs2,https://api.spotify.com/v1/tracks/3uQxelXb6c2IMuH5tsFNs2,https://api.spotify.com/v1/audio-analysis/3uQxelXb6c2IMuH5tsFNs2,265545,4,2019,0
7wvwXi9Z66dcH5t202vVkN,Will He,['Joji'],66,In Tongues (Deluxe),spotify:track:7wvwXi9Z66dcH5t202vVkN,0.618,0.217,10,-15.372,1,0.0515,0.836,0.000163,0.538,0.0872,116.014,audio_features,7wvwXi9Z66dcH5t202vVkN,https://api.spotify.com/v1/tracks/7wvwXi9Z66dcH5t202vVkN,https://api.spotify.com/v1/audio-analysis/7wvwXi9Z66dcH5t202vVkN,202103,4,2018,0
5PhyMZfcddYmadaJjTRPgh,UNO - YONAKA ver.,"['MADEIN', '川後陽菜 & YONAKA Band', 'NUTOИ']",39,UNO - YONAKA Ver.,,0.741,0.668,5,-8.358,1,0.0587,0.0107,5.76e-06,0.187,0.388,142.071,audio_features,,,,196347,4,2024,1
2HCLyV9dBzuCT6HtVdwYj0,Cherries & Lime,['Selma Eriksen'],27,Cherries & Lime,,0.594,0.721,6,-7.154,0,0.0377,0.236,1.8e-06,0.105,0.74,152.964,audio_features,,,,204611,4,2024,1
3fjN3y5x4hN53rykAN2LHQ,cómo dormiste?,['Rels B'],76,cómo dormiste?,spotify:track:3fjN3y5x4hN53rykAN2LHQ,0.627,0.429,1,-8.255,1,0.234,0.238,0.0,0.122,0.565,126.426,audio_features,3fjN3y5x4hN53rykAN2LHQ,https://api.spotify.com/v1/tracks/3fjN3y5x4hN53rykAN2LHQ,https://api.spotify.com/v1/audio-analysis/3fjN3y5x4hN53rykAN2LHQ,112572,5,2022,0
4SEnoUhqMmSGVefgfXgN5b,Queen Today,"['I Am Boleyn', 'Natalie Gray']",20,Queen Today,,0.73,0.615,1,-7.658,0,0.0388,0.433,1.5e-05,0.137,0.375,123.938,audio_features,,,,199234,4,2024,1
65Kb6ZNLpyRVvB23ydHgG9,SO FAR,['Jarrod Gipson'],4,SO FAR,,0.504,0.543,0,-8.807,1,0.219,0.00231,0.0,0.261,0.189,176.648,audio_features,,,,197613,4,2024,1
6MyzmUBqzp5a4afjF66ILZ,Ghosts In The Walls,['Hudson Rose'],26,Ghosts In The Walls,,0.621,0.727,0,-4.242,1,0.0655,0.196,0.0,0.0862,0.681,86.073,audio_features,,,,185827,4,2024,1
4vtTlFWYEPYTe4ReOh4ARK,Stranger,['Vanda'],18,Stranger,,0.549,0.522,2,-7.84,0,0.0463,0.228,0.0,0.344,0.391,139.97,audio_features,,,,196285,4,2024,1
51V8oN1PvyiFy75YRl1xSw,Shapeshifter,['Indi Star'],28,Shapeshifter,,0.735,0.579,6,-6.792,0,0.0345,0.109,0.0,0.397,0.581,108.02,audio_features,,,,124444,4,2024,1
3JKgcAa7r07ocVWcV8bS0H,21,['Polo G'],70,THE GOAT,spotify:track:3JKgcAa7r07ocVWcV8bS0H,0.783,0.479,7,-10.646,1,0.541,0.149,0.0,0.101,0.533,176.027,audio_features,3JKgcAa7r07ocVWcV8bS0H,https://api.spotify.com/v1/tracks/3JKgcAa7r07ocVWcV8bS0H,https://api.spotify.com/v1/audio-analysis/3JKgcAa7r07ocVWcV8bS0H,163798,4,2020,0
5OsHySqSwYLLfot5EswbON,Altitude,['Montell Fish'],66,Her Love Still Haunts Me Like a Ghost,spotify:track:5OsHySqSwYLLfot5EswbON,0.418,0.581,3,-5.219,1,0.0344,0.639,0.00642,0.109,0.123,119.645,audio_features,5OsHySqSwYLLfot5EswbON,https://api.spotify.com/v1/tracks/5OsHySqSwYLLfot5EswbON,https://api.spotify.com/v1/audio-analysis/5OsHySqSwYLLfot5EswbON,164000,4,2022,0
30tbYvOqPSXlblEXHOF4ka,BAPHOMET,"['Grim Salvo', 'Witchouse 40k']",45,VOIDST★R,spotify:track:30tbYvOqPSXlblEXHOF4ka,0.626,0.9,2,-4.387,1,0.0353,0.00136,0.144,0.0583,0.352,140.021,audio_features,30tbYvOqPSXlblEXHOF4ka,https://api.spotify.com/v1/tracks/30tbYvOqPSXlblEXHOF4ka,https://api.spotify.com/v1/audio-analysis/30tbYvOqPSXlblEXHOF4ka,235701,4,2024,0
46oTVNwE53JTMCfydvCEo3,Mistaken,"['Libianca', 'Oxlade', 'Chlöe']",42,Walk Away,spotify:track:46oTVNwE53JTMCfydvCEo3,0.424,0.568,11,-7.294,0,0.166,0.259,0.0,0.0836,0.43,96.666,audio_features,46oTVNwE53JTMCfydvCEo3,https://api.spotify.com/v1/tracks/46oTVNwE53JTMCfydvCEo3,https://api.spotify.com/v1/audio-analysis/46oTVNwE53JTMCfydvCEo3,221242,4,2023,0
5FlKdleeGU4YlMrEosYLbI,Gonna Be Alright,['Telehope'],17,Chasing Nostalgia,,0.335,0.81,1,-6.033,1,0.0347,0.00549,0.122,0.0537,0.217,114.032,audio_features,,,,216210,4,2024,1
0x9154bA7PgqF6Za1CtszP,Unuttun mu Beni,['Sezen Aksu'],63,Öptüm,spotify:track:0x9154bA7PgqF6Za1CtszP,0.662,0.784,8,-5.193,0,0.0321,0.118,0.000923,0.133,0.723,98.005,audio_features,0x9154bA7PgqF6Za1CtszP,https://api.spotify.com/v1/tracks/0x9154bA7PgqF6Za1CtszP,https://api.spotify.com/v1/audio-analysis/0x9154bA7PgqF6Za1CtszP,250218,4,2011,0
5H1mAzh396id1TPT0JaItz,Persona Ideal,"[""Adolescent's Orquesta""]",68,Millenium Hits,spotify:track:5H1mAzh396id1TPT0JaItz,0.467,0.715,2,-4.916,0,0.0324,0.398,0.0,0.114,0.841,97.765,audio_features,5H1mAzh396id1TPT0JaItz,https://api.spotify.com/v1/tracks/5H1mAzh396id1TPT0JaItz,https://api.spotify.com/v1/audio-analysis/5H1mAzh396id1TPT0JaItz,281260,4,1999,0
17bE2KjihaMQQFcLGCwBcy,I Think I Really Love Her,['Telehope'],16,I Think I Really Love Her,,0.523,0.877,8,-4.812,1,0.0358,0.00662,0.0113,0.224,0.512,102.007,audio_features,,,,228337,4,2024,1
2w749FGsYOtr7urDh2JvcI,Arrogant,"['LovehasLimits', 'Alyssa Jane']",8,Arrogant,,0.685,0.778,9,-7.068,1,0.0453,0.0018,0.000113,0.299,0.712,150.041,audio_features,,,,148800,4,2024,1
00H4PyrP9hQFz5V8C328Ob,Face Your Fears,['u dream'],15,Face Your Fears,,0.542,0.791,11,-6.094,0,0.063,0.00543,0.0,0.0985,0.546,152.988,audio_features,,,,207451,4,2024,1
2uMh5DHeh70RoQ572k5oPI,Anbe En Anbe,"['Harris Jayaraj', 'Harish Raghavendra']",61,Dhaam Dhoom (Original Motion Picture Soundtrack),spotify:track:2uMh5DHeh70RoQ572k5oPI,0.772,0.418,11,-8.756,0,0.063,0.307,5.56e-05,0.284,0.583,121.963,audio_features,2uMh5DHeh70RoQ572k5oPI,https://api.spotify.com/v1/tracks/2uMh5DHeh70RoQ572k5oPI,https://api.spotify.com/v1/audio-analysis/2uMh5DHeh70RoQ572k5oPI,304400,4,2008,0
1gT2ppe8vpfinasHav2aQR,Rope Me Up Cowgirl (RMUCG),['Jeff Tunes'],3,Rope Me Up Cowgirl (RMUCG),,0.559,0.603,10,-8.056,1,0.0304,0.00224,0.0,0.0744,0.431,144.919,audio_features,,,,147000,4,2024,1
7A2q0QaLWjnH3ufI4WFzM9,Necesito Decirte,['Conjunto Primavera'],67,Necesito Decirte,spotify:track:7A2q0QaLWjnH3ufI4WFzM9,0.65,0.514,10,-10.073,1,0.0306,0.0266,3.42e-05,0.0881,0.374,72.633,audio_features,7A2q0QaLWjnH3ufI4WFzM9,https://api.spotify.com/v1/tracks/7A2q0QaLWjnH3ufI4WFzM9,https://api.spotify.com/v1/audio-analysis/7A2q0QaLWjnH3ufI4WFzM9,224507,4,1998,0
0ARK753YaiJbpLUk7z5yIM,Dilemma,"['Nelly', 'Kelly Rowland']",77,Nellyville,spotify:track:0ARK753YaiJbpLUk7z5yIM,0.727,0.552,2,-8.074,0,0.14,0.226,0.00016,0.198,0.607,168.19,audio_features,0ARK753YaiJbpLUk7z5yIM,https://api.spotify.com/v1/tracks/0ARK753YaiJbpLUk7z5yIM,https://api.spotify.com/v1/audio-analysis/0ARK753YaiJbpLUk7z5yIM,289160,4,2002,0
2Rr01jZjf4lQINNxMG2QzG,SABOTAGE,['Sorah'],18,SABOTAGE,,0.667,0.671,8,-7.213,0,0.0616,0.114,0.0,0.106,0.753,144.985,audio_features,,,,129263,4,2024,1
1PgSP2UhPAkta21Vtd0Xn2,Immature,['Elena Levy'],14,Immature,,0.502,0.389,7,-7.458,1,0.0557,0.414,0.000108,0.181,0.618,201.689,audio_features,,,,227227,3,2024,1
6quGF3Kvzd5WYEEuCmvCe1,"World, Hold On - FISHER Rework","['Bob Sinclar', 'Steve Edwards', 'FISHER']",65,"World, Hold On (FISHER Rework)",spotify:track:6quGF3Kvzd5WYEEuCmvCe1,0.772,0.882,1,-5.242,0,0.0589,0.00614,0.00627,0.136,0.891,127.006,audio_features,6quGF3Kvzd5WYEEuCmvCe1,https://api.spotify.com/v1/tracks/6quGF3Kvzd5WYEEuCmvCe1,https://api.spotify.com/v1/audio-analysis/6quGF3Kvzd5WYEEuCmvCe1,178305,4,2022,0
38GBNKZUhfBkk3oNlWzRYd,NDA,['Billie Eilish'],75,Happier Than Ever,,0.765,0.373,8,-9.921,1,0.0713,0.341,0.525,0.112,0.554,85.016,audio_features,,,,195776,4,2021,1
07AiWpzE3B8aAuFAIfrlQ7,Hula Hoop,['OMI'],40,Me 4 U,spotify:track:07AiWpzE3B8aAuFAIfrlQ7,0.671,0.843,10,-4.509,0,0.0385,0.0277,0.0,0.295,0.567,121.973,audio_features,07AiWpzE3B8aAuFAIfrlQ7,https://api.spotify.com/v1/tracks/07AiWpzE3B8aAuFAIfrlQ7,https://api.spotify.com/v1/audio-analysis/07AiWpzE3B8aAuFAIfrlQ7,205467,4,2015,0
6fctWHiZx58bowg8zSMfl7,Mental Picture,['Wurme'],15,Mental Picture,,0.521,0.804,5,-6.192,0,0.054,0.064,0.00903,0.188,0.575,139.982,audio_features,,,,173142,4,2024,1
6TpDLUKEKk6ce1ZCnazwyQ,Comeback,['BYOR'],47,Comeback,spotify:track:6TpDLUKEKk6ce1ZCnazwyQ,0.691,0.899,0,-5.664,1,0.0929,0.00825,0.802,0.1,0.779,125.015,audio_features,6TpDLUKEKk6ce1ZCnazwyQ,https://api.spotify.com/v1/tracks/6TpDLUKEKk6ce1ZCnazwyQ,https://api.spotify.com/v1/audio-analysis/6TpDLUKEKk6ce1ZCnazwyQ,142080,4,2024,0
7h9EbfGs7dFHiPOumjQ9As,Americana Superstars,['Telehope'],13,Americana Superstars,,0.707,0.614,1,-5.259,1,0.0292,0.00779,0.0656,0.0938,0.215,104.986,audio_features,,,,210240,4,2024,1
4eouOaDfzyahFBI1qyQej3,Move Your Body,"['Life in Polaroid', 'Nick Moore']",27,Move Your Body,,0.81,0.724,4,-6.513,0,0.057,0.0999,0.0002,0.0981,0.953,106.997,audio_features,,,,199785,4,2024,1
2mBrCMIDa7s2IEFhVyJfIw,sneaky,['earth2zoe'],22,sneaky,,0.634,0.691,8,-5.749,0,0.0932,0.147,0.0,0.239,0.816,113.95,audio_features,,,,130545,4,2024,1
3btRZIwtpcI4GqBYjUMDMn,Typical,['Kelly Bado'],8,Typical,,0.817,0.606,2,-6.889,0,0.0496,0.569,0.000152,0.151,0.768,119.967,audio_features,,,,198939,4,2024,1
4ylJLlzB2erJwrEnRIstgF,Don't Be Shy,['Tom Morgan'],26,Tom Morgan,,0.892,0.743,6,-4.637,1,0.0357,0.0472,2.3e-06,0.191,0.715,108.026,audio_features,,,,203200,4,2024,1
28aqfN1Oa17zh3iCELrHPO,Mint Condition,"['Oller', 'Petra Hansen']",12,Mint Condition,,0.66,0.487,11,-9.29,0,0.0279,0.148,0.0,0.551,0.595,95.991,audio_features,,,,188938,4,2024,1
6Xi0JJY4kzwBRx4DKWFylW,Magic Show,['Bruklin'],39,Magic Show,,0.792,0.867,5,-0.842,0,0.064,0.0654,0.0,0.0875,0.773,103.977,audio_features,,,,160384,4,2024,1
3Fs2ZE0SAYXiiu4Ue5fC4L,My Instincts Are Tragic,['Matilde G'],40,My Instincts Are Tragic,,0.457,0.762,3,-6.492,0,0.0788,0.373,0.0,0.109,0.312,76.113,audio_features,,,,192418,4,2024,1
78W4mTLIh4qoLu92W4IQhO,ライラック,['Mrs. GREEN APPLE'],77,ライラック,spotify:track:78W4mTLIh4qoLu92W4IQhO,0.531,0.794,10,-4.363,1,0.0964,0.0176,0.0,0.082,0.775,149.923,audio_features,78W4mTLIh4qoLu92W4IQhO,https://api.spotify.com/v1/tracks/78W4mTLIh4qoLu92W4IQhO,https://api.spotify.com/v1/audio-analysis/78W4mTLIh4qoLu92W4IQhO,288200,4,2024,0
