track_id,track_name,artist_name,popularity,album,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
6JZD3cr8CTNOmZg205emdw,Someone I Used to Know,"['Morat', 'James TW']",52,Someone I Used To Know,spotify:track:6JZD3cr8CTNOmZg205emdw,0.485,0.707,11,-6.181,1,0.0392,0.0729,0.0,0.419,0.568,144.003,audio_features,6JZD3cr8CTNOmZg205emdw,https://api.spotify.com/v1/tracks/6JZD3cr8CTNOmZg205emdw,https://api.spotify.com/v1/audio-analysis/6JZD3cr8CTNOmZg205emdw,175833,4
49PVaqTTK6qn8Ku5BIR8Gt,Say Love,['James TW'],53,Chapters,spotify:track:49PVaqTTK6qn8Ku5BIR8Gt,0.753,0.451,1,-7.638,1,0.0562,0.114,1.09e-06,0.369,0.542,84.01,audio_features,49PVaqTTK6qn8Ku5BIR8Gt,https://api.spotify.com/v1/tracks/49PVaqTTK6qn8Ku5BIR8Gt,https://api.spotify.com/v1/audio-analysis/49PVaqTTK6qn8Ku5BIR8Gt,221387,4
4EOHSm6Vhjc2cz8IIDjdWD,Hopeless Romantics,['James TW'],50,Heartbeat Changes,spotify:track:4EOHSm6Vhjc2cz8IIDjdWD,0.607,0.399,9,-6.864,0,0.032,0.83,0.0,0.108,0.454,114.24,audio_features,4EOHSm6Vhjc2cz8IIDjdWD,https://api.spotify.com/v1/tracks/4EOHSm6Vhjc2cz8IIDjdWD,https://api.spotify.com/v1/audio-analysis/4EOHSm6Vhjc2cz8IIDjdWD,179173,4
5bZeugrr7oIATt1CLJuhT4,Incredible,['James TW'],51,Chapters,spotify:track:5bZeugrr7oIATt1CLJuhT4,0.555,0.589,0,-6.209,1,0.043,0.306,0.0,0.147,0.264,180.937,audio_features,5bZeugrr7oIATt1CLJuhT4,https://api.spotify.com/v1/tracks/5bZeugrr7oIATt1CLJuhT4,https://api.spotify.com/v1/audio-analysis/5bZeugrr7oIATt1CLJuhT4,246320,3
3PFwjTXeqg76QcdZep1jmz,Don't Look Down,"['Lucas Estrada', 'James TW', 'SUPER-Hi']",50,Don't Look Down,spotify:track:3PFwjTXeqg76QcdZep1jmz,0.702,0.772,2,-7.411,0,0.0352,0.00548,0.0,0.176,0.558,120.003,audio_features,3PFwjTXeqg76QcdZep1jmz,https://api.spotify.com/v1/tracks/3PFwjTXeqg76QcdZep1jmz,https://api.spotify.com/v1/audio-analysis/3PFwjTXeqg76QcdZep1jmz,165182,4
5511Aj0mYSejKP6fplsoRk,Torn - Bonus Track,['James TW'],49,First Impressions,spotify:track:5511Aj0mYSejKP6fplsoRk,0.599,0.546,9,-6.459,1,0.159,0.303,0.0,0.119,0.411,95.141,audio_features,5511Aj0mYSejKP6fplsoRk,https://api.spotify.com/v1/tracks/5511Aj0mYSejKP6fplsoRk,https://api.spotify.com/v1/audio-analysis/5511Aj0mYSejKP6fplsoRk,196213,4
22jhscHs2DoVqKG5vKJytQ,Que Se Cuide,"['Luis R Conriquez', 'Joel De La P', 'Chimbala']",72,Que Se Cuide,spotify:track:22jhscHs2DoVqKG5vKJytQ,0.937,0.779,4,-3.539,0,0.329,0.22,6.85e-05,0.0408,0.95,128.028,audio_features,22jhscHs2DoVqKG5vKJytQ,https://api.spotify.com/v1/tracks/22jhscHs2DoVqKG5vKJytQ,https://api.spotify.com/v1/audio-analysis/22jhscHs2DoVqKG5vKJytQ,155625,4
7ESqP17DjGLx7j8fm0Gp2L,Che Che,['Chimbala'],71,Che Che,spotify:track:7ESqP17DjGLx7j8fm0Gp2L,0.831,0.601,11,-3.03,0,0.103,0.398,0.0662,0.0798,0.867,138.056,audio_features,7ESqP17DjGLx7j8fm0Gp2L,https://api.spotify.com/v1/tracks/7ESqP17DjGLx7j8fm0Gp2L,https://api.spotify.com/v1/audio-analysis/7ESqP17DjGLx7j8fm0Gp2L,140874,4
6b2HYgqcK9mvktt4GxAu72,Loco,"['Justin Quiles', 'Chimbala', 'Zion & Lennox']",61,La Última Promesa,spotify:track:6b2HYgqcK9mvktt4GxAu72,0.771,0.885,8,-3.66,1,0.0508,0.222,0.0,0.0918,0.826,128.031,audio_features,6b2HYgqcK9mvktt4GxAu72,https://api.spotify.com/v1/tracks/6b2HYgqcK9mvktt4GxAu72,https://api.spotify.com/v1/audio-analysis/6b2HYgqcK9mvktt4GxAu72,231604,4
5XZvJ6snWZ66bKyoPZm7wz,La Chancleta,"['Carin Leon', 'Carlos Vives', 'Chimbala']",65,La Chancleta,spotify:track:5XZvJ6snWZ66bKyoPZm7wz,0.591,0.908,0,-1.587,1,0.133,0.206,0.00904,0.0993,0.94,129.926,audio_features,5XZvJ6snWZ66bKyoPZm7wz,https://api.spotify.com/v1/tracks/5XZvJ6snWZ66bKyoPZm7wz,https://api.spotify.com/v1/audio-analysis/5XZvJ6snWZ66bKyoPZm7wz,181360,4
5N7WygWmT8oIz5PqtLYFYz,Kikito,"['Engel Montaz', 'Chimbala', 'Leo RD']",59,Kikito,spotify:track:5N7WygWmT8oIz5PqtLYFYz,0.905,0.866,2,-4.889,1,0.0767,0.0688,0.00473,0.282,0.793,118.068,audio_features,5N7WygWmT8oIz5PqtLYFYz,https://api.spotify.com/v1/tracks/5N7WygWmT8oIz5PqtLYFYz,https://api.spotify.com/v1/audio-analysis/5N7WygWmT8oIz5PqtLYFYz,170085,4
2mzDRrBn6M6rWX4bGzd1uQ,Feliz,['Chimbala'],59,Feliz,spotify:track:2mzDRrBn6M6rWX4bGzd1uQ,0.848,0.852,8,-2.158,0,0.103,0.373,0.0323,0.0865,0.956,129.995,audio_features,2mzDRrBn6M6rWX4bGzd1uQ,https://api.spotify.com/v1/tracks/2mzDRrBn6M6rWX4bGzd1uQ,https://api.spotify.com/v1/audio-analysis/2mzDRrBn6M6rWX4bGzd1uQ,177240,4
0ABRPWTI7U9Knhmc0pQJuI,Palo Ajeno,"['Chimbala', 'Mestizo Is Back']",57,Palo Ajeno,spotify:track:0ABRPWTI7U9Knhmc0pQJuI,0.84,0.87,1,-1.485,1,0.135,0.0894,0.00652,0.258,0.962,150.023,audio_features,0ABRPWTI7U9Knhmc0pQJuI,https://api.spotify.com/v1/tracks/0ABRPWTI7U9Knhmc0pQJuI,https://api.spotify.com/v1/audio-analysis/0ABRPWTI7U9Knhmc0pQJuI,179200,4
4yB4AnDLdxyLIXtUWrkdxM,Rueda,['Chimbala'],57,Rueda,spotify:track:4yB4AnDLdxyLIXtUWrkdxM,0.888,0.916,9,-2.196,1,0.0922,0.163,4.36e-06,0.0519,0.96,130.038,audio_features,4yB4AnDLdxyLIXtUWrkdxM,https://api.spotify.com/v1/tracks/4yB4AnDLdxyLIXtUWrkdxM,https://api.spotify.com/v1/audio-analysis/4yB4AnDLdxyLIXtUWrkdxM,210528,4
0Ll5GAJSuAzkPjnnbKv2Ch,Me la llevé,"['El Jhota', 'Chimbala']",57,Me La Llevé,spotify:track:0Ll5GAJSuAzkPjnnbKv2Ch,0.903,0.869,0,-4.497,1,0.113,0.0477,0.0487,0.0627,0.929,124.062,audio_features,0Ll5GAJSuAzkPjnnbKv2Ch,https://api.spotify.com/v1/tracks/0Ll5GAJSuAzkPjnnbKv2Ch,https://api.spotify.com/v1/audio-analysis/0Ll5GAJSuAzkPjnnbKv2Ch,155777,4
4hir6efnLrA73d06HuLbZo,El Boom,['Chimbala'],55,El Boom,spotify:track:4hir6efnLrA73d06HuLbZo,0.866,0.841,4,-2.591,1,0.0401,0.529,0.000331,0.0514,0.935,127.994,audio_features,4hir6efnLrA73d06HuLbZo,https://api.spotify.com/v1/tracks/4hir6efnLrA73d06HuLbZo,https://api.spotify.com/v1/audio-analysis/4hir6efnLrA73d06HuLbZo,219402,4
4LFwNJWoj74Yd71fIr1W8x,Right Here Waiting,['Richard Marx'],74,Repeat Offender,spotify:track:4LFwNJWoj74Yd71fIr1W8x,0.395,0.252,0,-13.589,1,0.0301,0.8,0.0,0.101,0.126,177.679,audio_features,4LFwNJWoj74Yd71fIr1W8x,https://api.spotify.com/v1/tracks/4LFwNJWoj74Yd71fIr1W8x,https://api.spotify.com/v1/audio-analysis/4LFwNJWoj74Yd71fIr1W8x,264333,4
2V2pxcEfn5zs79sE7qcewA,Now And Forever,['Richard Marx'],66,Paid Vacation,spotify:track:2V2pxcEfn5zs79sE7qcewA,0.441,0.258,7,-11.227,1,0.0276,0.661,0.0,0.106,0.172,77.988,audio_features,2V2pxcEfn5zs79sE7qcewA,https://api.spotify.com/v1/tracks/2V2pxcEfn5zs79sE7qcewA,https://api.spotify.com/v1/audio-analysis/2V2pxcEfn5zs79sE7qcewA,214827,1
1ntKYuqLlmV3sTZoNyeHhM,Hazard,['Richard Marx'],61,Rush Street,spotify:track:1ntKYuqLlmV3sTZoNyeHhM,0.676,0.582,7,-10.345,0,0.0258,0.175,0.00396,0.0672,0.648,124.838,audio_features,1ntKYuqLlmV3sTZoNyeHhM,https://api.spotify.com/v1/tracks/1ntKYuqLlmV3sTZoNyeHhM,https://api.spotify.com/v1/audio-analysis/1ntKYuqLlmV3sTZoNyeHhM,317307,4
2iXH35MhsqO5Ry8a7iptpJ,Endless Summer Nights,['Richard Marx'],55,Richard Marx,spotify:track:2iXH35MhsqO5Ry8a7iptpJ,0.582,0.467,10,-12.597,1,0.0391,0.12,0.0,0.298,0.879,165.21,audio_features,2iXH35MhsqO5Ry8a7iptpJ,https://api.spotify.com/v1/tracks/2iXH35MhsqO5Ry8a7iptpJ,https://api.spotify.com/v1/audio-analysis/2iXH35MhsqO5Ry8a7iptpJ,270693,4
2cG2bZy32qIxWVbFrobSQ1,Angelia,['Richard Marx'],54,Repeat Offender,spotify:track:2cG2bZy32qIxWVbFrobSQ1,0.54,0.64,8,-8.557,1,0.0251,0.114,0.000685,0.245,0.523,97.033,audio_features,2cG2bZy32qIxWVbFrobSQ1,https://api.spotify.com/v1/tracks/2cG2bZy32qIxWVbFrobSQ1,https://api.spotify.com/v1/audio-analysis/2cG2bZy32qIxWVbFrobSQ1,317933,4
3F2YXxSOC9dPmxXdrh6mYl,Hold On To The Nights,['Richard Marx'],50,Richard Marx,spotify:track:3F2YXxSOC9dPmxXdrh6mYl,0.353,0.207,0,-14.718,0,0.0306,0.656,0.0,0.0874,0.184,144.539,audio_features,3F2YXxSOC9dPmxXdrh6mYl,https://api.spotify.com/v1/tracks/3F2YXxSOC9dPmxXdrh6mYl,https://api.spotify.com/v1/audio-analysis/3F2YXxSOC9dPmxXdrh6mYl,316040,4
5j1zOOvkxxe4uZZ2Jgl8r4,Should've Known Better,"['Richard Marx', 'David Cole']",47,Richard Marx,spotify:track:5j1zOOvkxxe4uZZ2Jgl8r4,0.548,0.704,8,-13.061,1,0.0402,0.0751,0.00051,0.0463,0.682,169.119,audio_features,5j1zOOvkxxe4uZZ2Jgl8r4,https://api.spotify.com/v1/tracks/5j1zOOvkxxe4uZZ2Jgl8r4,https://api.spotify.com/v1/audio-analysis/5j1zOOvkxxe4uZZ2Jgl8r4,250240,4
4V87hYB94wu8DFtd901riK,Satisfied,['Richard Marx'],41,Repeat Offender,spotify:track:4V87hYB94wu8DFtd901riK,0.572,0.914,8,-8.436,1,0.0311,0.0717,0.00776,0.319,0.843,108.991,audio_features,4V87hYB94wu8DFtd901riK,https://api.spotify.com/v1/tracks/4V87hYB94wu8DFtd901riK,https://api.spotify.com/v1/audio-analysis/4V87hYB94wu8DFtd901riK,254467,4
1ZZlPb9zKsaqckWzVencOx,This I Promise You (Acoustic),['Richard Marx'],41,Stories To Tell,spotify:track:1ZZlPb9zKsaqckWzVencOx,0.558,0.375,0,-4.64,1,0.0277,0.772,0.0,0.0908,0.447,84.923,audio_features,1ZZlPb9zKsaqckWzVencOx,https://api.spotify.com/v1/tracks/1ZZlPb9zKsaqckWzVencOx,https://api.spotify.com/v1/audio-analysis/1ZZlPb9zKsaqckWzVencOx,244547,4
4ujVRZd9HdjepbpWSddABF,Don't Mean Nothing,['Richard Marx'],39,Richard Marx,spotify:track:4ujVRZd9HdjepbpWSddABF,0.673,0.765,5,-10.615,1,0.0256,0.0439,3.43e-05,0.107,0.779,98.241,audio_features,4ujVRZd9HdjepbpWSddABF,https://api.spotify.com/v1/tracks/4ujVRZd9HdjepbpWSddABF,https://api.spotify.com/v1/audio-analysis/4ujVRZd9HdjepbpWSddABF,281533,4
0b72rOmkspR8dJHsUjaVi4,"A Mí, ¿Qué Me Quedó?",['Los Invasores De Nuevo León'],68,Vuelvo Contigo,spotify:track:0b72rOmkspR8dJHsUjaVi4,0.736,0.445,11,-11.756,0,0.0661,0.046,0.0,0.0719,0.87,160.147,audio_features,0b72rOmkspR8dJHsUjaVi4,https://api.spotify.com/v1/tracks/0b72rOmkspR8dJHsUjaVi4,https://api.spotify.com/v1/audio-analysis/0b72rOmkspR8dJHsUjaVi4,161493,4
4LciRG6uwOQUOzWqClmZdV,Respeta Mi Dolor,['Los Invasores De Nuevo León'],54,Boleros 20° Aniversario,spotify:track:4LciRG6uwOQUOzWqClmZdV,0.883,0.52,9,-8.576,1,0.0288,0.22,0.0,0.117,0.748,99.966,audio_features,4LciRG6uwOQUOzWqClmZdV,https://api.spotify.com/v1/tracks/4LciRG6uwOQUOzWqClmZdV,https://api.spotify.com/v1/audio-analysis/4LciRG6uwOQUOzWqClmZdV,176200,4
0mzpP5g8OCOj3dCtowPAjV,Playa Sola,['Los Invasores De Nuevo León'],67,Embargame A Mi,spotify:track:0mzpP5g8OCOj3dCtowPAjV,0.784,0.645,2,-9.94,1,0.0305,0.241,0.000128,0.0299,0.968,105.384,audio_features,0mzpP5g8OCOj3dCtowPAjV,https://api.spotify.com/v1/tracks/0mzpP5g8OCOj3dCtowPAjV,https://api.spotify.com/v1/audio-analysis/0mzpP5g8OCOj3dCtowPAjV,175667,4
7ajSrG0IdN2XC27mPfgnum,Eslabón Por Eslabón,['Los Invasores De Nuevo León'],55,Esto Es Lo Nuestro,spotify:track:7ajSrG0IdN2XC27mPfgnum,0.888,0.462,10,-14.678,1,0.0955,0.138,0.000163,0.072,0.965,112.184,audio_features,7ajSrG0IdN2XC27mPfgnum,https://api.spotify.com/v1/tracks/7ajSrG0IdN2XC27mPfgnum,https://api.spotify.com/v1/audio-analysis/7ajSrG0IdN2XC27mPfgnum,181200,4
1kfKyCWFxNp4WHJDcPyYWS,Laurita Garza,['Los Invasores De Nuevo León'],57,Corridos Volumen 1,spotify:track:1kfKyCWFxNp4WHJDcPyYWS,0.55,0.349,10,-11.314,1,0.0523,0.452,0.0,0.0969,0.873,189.662,audio_features,1kfKyCWFxNp4WHJDcPyYWS,https://api.spotify.com/v1/tracks/1kfKyCWFxNp4WHJDcPyYWS,https://api.spotify.com/v1/audio-analysis/1kfKyCWFxNp4WHJDcPyYWS,192440,3
3Dldh6miuxuar39LFNufcI,Aguanta Corazón,['Los Invasores De Nuevo León'],54,Esto Es Lo Nuestro,spotify:track:3Dldh6miuxuar39LFNufcI,0.885,0.342,1,-17.806,1,0.194,0.153,1.37e-06,0.0398,0.966,105.609,audio_features,3Dldh6miuxuar39LFNufcI,https://api.spotify.com/v1/tracks/3Dldh6miuxuar39LFNufcI,https://api.spotify.com/v1/audio-analysis/3Dldh6miuxuar39LFNufcI,132160,4
5HHtIw03mC3OPPRjFUQ2Hb,Que No Se Apague La Lumbre,['Los Invasores De Nuevo León'],51,21 Black Jack,spotify:track:5HHtIw03mC3OPPRjFUQ2Hb,0.55,0.512,8,-5.079,1,0.0985,0.482,0.0,0.123,0.959,187.611,audio_features,5HHtIw03mC3OPPRjFUQ2Hb,https://api.spotify.com/v1/tracks/5HHtIw03mC3OPPRjFUQ2Hb,https://api.spotify.com/v1/audio-analysis/5HHtIw03mC3OPPRjFUQ2Hb,164387,3
7H4tgQ4ldZ1PmWL88b6nuI,Ya No Te Amo,['Los Invasores De Nuevo León'],60,Con Tal De Que Me Olvides,spotify:track:7H4tgQ4ldZ1PmWL88b6nuI,0.827,0.73,2,-6.2,1,0.0693,0.189,0.0,0.0667,0.958,157.997,audio_features,7H4tgQ4ldZ1PmWL88b6nuI,https://api.spotify.com/v1/tracks/7H4tgQ4ldZ1PmWL88b6nuI,https://api.spotify.com/v1/audio-analysis/7H4tgQ4ldZ1PmWL88b6nuI,185360,4
0Mps5Z6CN05QkPIzBoAqRM,Total Ya Se Fue,['Los Invasores De Nuevo León'],59,De Vida O Muerte,spotify:track:0Mps5Z6CN05QkPIzBoAqRM,0.725,0.392,0,-8.972,1,0.0419,0.239,0.0,0.141,0.763,176.517,audio_features,0Mps5Z6CN05QkPIzBoAqRM,https://api.spotify.com/v1/tracks/0Mps5Z6CN05QkPIzBoAqRM,https://api.spotify.com/v1/audio-analysis/0Mps5Z6CN05QkPIzBoAqRM,188093,3
29m95um0i0NThLbWA765Lg,Clave 7,['Los Invasores De Nuevo León'],58,Corridos De Pegue,spotify:track:29m95um0i0NThLbWA765Lg,0.499,0.536,7,-10.578,1,0.133,0.0899,0.0,0.0384,0.853,195.444,audio_features,29m95um0i0NThLbWA765Lg,https://api.spotify.com/v1/tracks/29m95um0i0NThLbWA765Lg,https://api.spotify.com/v1/audio-analysis/29m95um0i0NThLbWA765Lg,219827,3
0mflMxspEfB0VbI1kyLiAv,Stick Season,['Noah Kahan'],87,Stick Season,spotify:track:0mflMxspEfB0VbI1kyLiAv,0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,audio_features,0mflMxspEfB0VbI1kyLiAv,https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv,https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv,182347,4
4nHJcUtNSUVjXRnjdP29Bk,You’re Gonna Go Far,['Noah Kahan'],80,Stick Season (We'll All Be Here Forever),spotify:track:4nHJcUtNSUVjXRnjdP29Bk,0.586,0.358,7,-9.761,1,0.0308,0.556,0.0,0.11,0.365,169.925,audio_features,4nHJcUtNSUVjXRnjdP29Bk,https://api.spotify.com/v1/tracks/4nHJcUtNSUVjXRnjdP29Bk,https://api.spotify.com/v1/audio-analysis/4nHJcUtNSUVjXRnjdP29Bk,286369,4
22VHOlVYBqytsrAqV8yXBK,Dial Drunk (with Post Malone),"['Noah Kahan', 'Post Malone']",79,Dial Drunk (with Post Malone),spotify:track:22VHOlVYBqytsrAqV8yXBK,0.669,0.606,8,-7.193,1,0.0292,0.124,0.0,0.112,0.69,112.108,audio_features,22VHOlVYBqytsrAqV8yXBK,https://api.spotify.com/v1/tracks/22VHOlVYBqytsrAqV8yXBK,https://api.spotify.com/v1/audio-analysis/22VHOlVYBqytsrAqV8yXBK,213817,4
4O2rRsoSPb5aN7N3tG6Y3v,Northern Attitude,['Noah Kahan'],75,Stick Season,spotify:track:4O2rRsoSPb5aN7N3tG6Y3v,0.523,0.626,3,-8.214,1,0.047,0.119,3.29e-05,0.107,0.323,121.291,audio_features,4O2rRsoSPb5aN7N3tG6Y3v,https://api.spotify.com/v1/tracks/4O2rRsoSPb5aN7N3tG6Y3v,https://api.spotify.com/v1/audio-analysis/4O2rRsoSPb5aN7N3tG6Y3v,267256,4
7ByxizhA4GgEf7Sxomxhze,All My Love,['Noah Kahan'],78,Stick Season,spotify:track:7ByxizhA4GgEf7Sxomxhze,0.666,0.665,2,-7.181,1,0.0534,0.309,0.0,0.0961,0.474,116.002,audio_features,7ByxizhA4GgEf7Sxomxhze,https://api.spotify.com/v1/tracks/7ByxizhA4GgEf7Sxomxhze,https://api.spotify.com/v1/audio-analysis/7ByxizhA4GgEf7Sxomxhze,251511,4
3yn01PcU95PTbiZ3xvop2j,Call Your Mom,['Noah Kahan'],76,Stick Season (We'll All Be Here Forever),spotify:track:3yn01PcU95PTbiZ3xvop2j,0.485,0.215,0,-12.124,1,0.0348,0.703,3.55e-06,0.115,0.159,172.122,audio_features,3yn01PcU95PTbiZ3xvop2j,https://api.spotify.com/v1/tracks/3yn01PcU95PTbiZ3xvop2j,https://api.spotify.com/v1/audio-analysis/3yn01PcU95PTbiZ3xvop2j,278671,4
1fvC3CmNAbsx0V9ULMU8NB,Sarah's Place (feat. Noah Kahan),"['Zach Bryan', 'Noah Kahan']",75,Sarah's Place (feat. Noah Kahan),spotify:track:1fvC3CmNAbsx0V9ULMU8NB,0.576,0.683,7,-5.103,1,0.118,0.41,0.0,0.0819,0.433,151.566,audio_features,1fvC3CmNAbsx0V9ULMU8NB,https://api.spotify.com/v1/tracks/1fvC3CmNAbsx0V9ULMU8NB,https://api.spotify.com/v1/audio-analysis/1fvC3CmNAbsx0V9ULMU8NB,214056,4
3Z2anmIVG8b1GelyeFQdnP,Maine,['Noah Kahan'],75,Cape Elizabeth,spotify:track:3Z2anmIVG8b1GelyeFQdnP,0.533,0.24,6,-9.512,1,0.0424,0.729,0.0,0.223,0.265,175.486,audio_features,3Z2anmIVG8b1GelyeFQdnP,https://api.spotify.com/v1/tracks/3Z2anmIVG8b1GelyeFQdnP,https://api.spotify.com/v1/audio-analysis/3Z2anmIVG8b1GelyeFQdnP,232618,4
07UFnnK3uPIuKv5Rs9TmXl,Orange Juice,['Noah Kahan'],73,Stick Season,spotify:track:07UFnnK3uPIuKv5Rs9TmXl,0.662,0.378,9,-10.908,1,0.0361,0.475,6.84e-06,0.121,0.207,120.133,audio_features,07UFnnK3uPIuKv5Rs9TmXl,https://api.spotify.com/v1/tracks/07UFnnK3uPIuKv5Rs9TmXl,https://api.spotify.com/v1/audio-analysis/07UFnnK3uPIuKv5Rs9TmXl,297103,4
0FlwhvrncUKrEAhzunmCKm,Forever,['Noah Kahan'],74,Stick Season (Forever),spotify:track:0FlwhvrncUKrEAhzunmCKm,0.394,0.256,0,-10.944,1,0.036,0.765,0.0,0.116,0.215,94.367,audio_features,0FlwhvrncUKrEAhzunmCKm,https://api.spotify.com/v1/tracks/0FlwhvrncUKrEAhzunmCKm,https://api.spotify.com/v1/audio-analysis/0FlwhvrncUKrEAhzunmCKm,268354,4
2xGjteMU3E1tkEPVFBO08U,This Is Me,"['Keala Settle', 'The Greatest Showman Ensemble']",66,This Is Me,spotify:track:2xGjteMU3E1tkEPVFBO08U,0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702,audio_features,2xGjteMU3E1tkEPVFBO08U,https://api.spotify.com/v1/tracks/2xGjteMU3E1tkEPVFBO08U,https://api.spotify.com/v1/audio-analysis/2xGjteMU3E1tkEPVFBO08U,234707,4
43ay9lQZ5rfNcOOHhRF2cM,The Greatest Show,"['Hugh Jackman', 'Keala Settle', 'Zac Efron', 'Zendaya', 'The Greatest Showman Ensemble']",63,The Greatest Show,spotify:track:43ay9lQZ5rfNcOOHhRF2cM,0.417,0.824,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92,audio_features,43ay9lQZ5rfNcOOHhRF2cM,https://api.spotify.com/v1/tracks/43ay9lQZ5rfNcOOHhRF2cM,https://api.spotify.com/v1/audio-analysis/43ay9lQZ5rfNcOOHhRF2cM,302147,4
3IkWmgGsXbsafrunwPojXO,From Now On,"['Hugh Jackman', 'The Greatest Showman Ensemble']",70,The Greatest Showman (Original Motion Picture Soundtrack),spotify:track:3IkWmgGsXbsafrunwPojXO,0.516,0.518,4,-10.383,1,0.04,0.00483,0.00895,0.585,0.0834,108.027,audio_features,3IkWmgGsXbsafrunwPojXO,https://api.spotify.com/v1/tracks/3IkWmgGsXbsafrunwPojXO,https://api.spotify.com/v1/audio-analysis/3IkWmgGsXbsafrunwPojXO,349560,4
5xNUR50KxswPRAvx7S163g,Come Alive,"['Hugh Jackman', 'Keala Settle', 'Daniel Everidge', 'Zendaya', 'The Greatest Showman Ensemble']",67,The Greatest Showman (Original Motion Picture Soundtrack),spotify:track:5xNUR50KxswPRAvx7S163g,0.702,0.77,7,-9.411,1,0.128,0.00558,0.000802,0.211,0.235,118.034,audio_features,5xNUR50KxswPRAvx7S163g,https://api.spotify.com/v1/tracks/5xNUR50KxswPRAvx7S163g,https://api.spotify.com/v1/audio-analysis/5xNUR50KxswPRAvx7S163g,225933,4
1QBoJK6GLAYMlNblm5gFBP,"This Is Me - Alan Walker Relift; from ""The Greatest Showman""","['Keala Settle', 'The Greatest Showman Ensemble', 'Alan Walker']",45,"This Is Me (Alan Walker Relift; from ""The Greatest Showman"")",spotify:track:1QBoJK6GLAYMlNblm5gFBP,0.422,0.824,2,-3.447,1,0.0756,0.129,0.0,0.304,0.294,95.331,audio_features,1QBoJK6GLAYMlNblm5gFBP,https://api.spotify.com/v1/tracks/1QBoJK6GLAYMlNblm5gFBP,https://api.spotify.com/v1/audio-analysis/1QBoJK6GLAYMlNblm5gFBP,215759,4
1NNhZKNrg8WVmU6Ok8TDtO,"This Is Me - Dave Audé Remix; from ""The Greatest Showman""","['Keala Settle', 'The Greatest Showman Ensemble', 'Dave Audé']",39,"This Is Me (Dave Audé Remix; from ""The Greatest Showman"")",spotify:track:1NNhZKNrg8WVmU6Ok8TDtO,0.573,0.941,11,-2.536,0,0.134,0.00708,1.74e-05,0.12,0.518,121.939,audio_features,1NNhZKNrg8WVmU6Ok8TDtO,https://api.spotify.com/v1/tracks/1NNhZKNrg8WVmU6Ok8TDtO,https://api.spotify.com/v1/audio-analysis/1NNhZKNrg8WVmU6Ok8TDtO,216204,4
5j79HZ5qz7tANus0Xa2Tjz,"A Million Dreams (From ""The Greatest Showman"") - Instrumental",['The Greatest Showman Ensemble'],35,The Greatest Showman (Original Motion Picture Soundtrack) [Sing-a-Long Edition],spotify:track:5j79HZ5qz7tANus0Xa2Tjz,0.405,0.249,7,-15.95,1,0.0329,0.0783,0.645,0.0874,0.0396,147.956,audio_features,5j79HZ5qz7tANus0Xa2Tjz,https://api.spotify.com/v1/tracks/5j79HZ5qz7tANus0Xa2Tjz,https://api.spotify.com/v1/audio-analysis/5j79HZ5qz7tANus0Xa2Tjz,269800,4
0MaP6uyxXBAjIe7VLsFP5j,Asi Soy - Mexico Version,"['Maite Perroni', 'The Greatest Showman Ensemble']",34,Asi Soy,spotify:track:0MaP6uyxXBAjIe7VLsFP5j,0.395,0.681,2,-7.712,1,0.046,0.0324,0.0,0.0878,0.182,95.943,audio_features,0MaP6uyxXBAjIe7VLsFP5j,https://api.spotify.com/v1/tracks/0MaP6uyxXBAjIe7VLsFP5j,https://api.spotify.com/v1/audio-analysis/0MaP6uyxXBAjIe7VLsFP5j,235600,4
1kQh3aomPlyrsXGWAtKFqj,"Never Enough (From ""The Greatest Showman"") - Instrumental",['The Greatest Showman Ensemble'],33,The Greatest Showman (Original Motion Picture Soundtrack) [Sing-a-Long Edition],spotify:track:1kQh3aomPlyrsXGWAtKFqj,0.209,0.291,8,-13.778,1,0.0366,0.123,0.801,0.0975,0.058,131.749,audio_features,1kQh3aomPlyrsXGWAtKFqj,https://api.spotify.com/v1/tracks/1kQh3aomPlyrsXGWAtKFqj,https://api.spotify.com/v1/audio-analysis/1kQh3aomPlyrsXGWAtKFqj,213457,4
6yqbH2bs1Um8g44ldCVrUf,"A Million Dreams (Reprise) [From ""The Greatest Showman""] - Instrumental",['The Greatest Showman Ensemble'],30,"A Million Dreams (Reprise) [From ""The Greatest Showman""] [Instrumental]",spotify:track:6yqbH2bs1Um8g44ldCVrUf,0.0881,0.129,6,-24.476,1,0.0402,0.453,0.127,0.296,0.0585,84.167,audio_features,6yqbH2bs1Um8g44ldCVrUf,https://api.spotify.com/v1/tracks/6yqbH2bs1Um8g44ldCVrUf,https://api.spotify.com/v1/audio-analysis/6yqbH2bs1Um8g44ldCVrUf,60456,3
